Structure,Z,MuPrior,SigmaPrior,Parameter,True,PosteriorMean,Bias,MSE,RMSE,Lower95CrI,Upper95CrI,Coverage,ESS_Bulk,Rhat,Divergences,ElapsedSeconds
AR1,0.7,"N(0,2Â²)",HalfCauchy_beta5,sigma_collateral,0.8,0.7284391298768379,-0.07156087012316215,0.005120958132784081,0.07156087012316215,0.46445940920010814,0.9644609460825301,True,1948.0,1.0,0,26.868921279907227
AR1,0.7,"N(0,2Â²)",HalfCauchy_beta5,Z_fixed,,0.7,,,,,,,,,0,26.868921279907227
AR1,0.7,"N(0,2Â²)",HalfNormal_sigma2,mu_omega,0.5,0.4586469240667553,-0.04135307593324472,0.0017100768891407038,0.04135307593324472,0.23379828541593042,0.6727286515238313,True,3090.0,1.0,0,26.067274570465088
AR1,0.7,"N(0,2Â²)",HalfNormal_sigma2,sigma_omega,1.0,1.0544424607784086,0.05444246077840864,0.0029639815356085632,0.05444246077840864,0.8570240171204558,1.2791782824554288,True,1521.0,1.0,0,26.067274570465088
AR1,0.7,"N(0,2Â²)",HalfNormal_sigma2,rho,0.85,0.8744126100652031,0.024412610065203122,0.0005959755301956568,0.024412610065203122,0.7080503484266847,0.9794130050318299,True,1915.0,1.0,0,26.067274570465088
AR1,0.7,"N(0,2Â²)",HalfNormal_sigma2,sigma_direct,1.2,1.1827393660546166,-0.017260633945383352,0.00029792948419652006,0.017260633945383352,0.9440892867485444,1.4144369889112018,True,1984.0,1.0,0,26.067274570465088
AR1,0.7,"N(0,2Â²)",HalfNormal_sigma2,sigma_collateral,0.8,0.7318228821225318,-0.06817711787746827,0.004648119402078204,0.06817711787746827,0.4511900977502244,0.9673264971661845,True,1715.0,1.0,0,26.067274570465088
AR1,0.7,"N(0,2Â²)",HalfNormal_sigma2,Z_fixed,,0.7,,,,,,,,,0,26.067274570465088
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta1,mu_omega,0.5,0.4572379973332496,-0.0427620026667504,0.0018285888720711682,0.0427620026667504,0.24228333131231125,0.6629411314927359,True,3120.0,1.0,0,27.023093461990356
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta1,sigma_omega,1.0,1.0457610050737502,0.04576100507375025,0.0020940695853597963,0.04576100507375025,0.8464686132480216,1.2653231676753423,True,1441.0,1.0,0,27.023093461990356
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta1,rho,0.85,0.8766736701253941,0.026673670125394122,0.0007114846779583429,0.026673670125394122,0.721810456808858,0.9799053567375204,True,1953.0,1.0,0,27.023093461990356
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta1,sigma_direct,1.2,1.1853422322337601,-0.014657767766239838,0.0002148501558890196,0.014657767766239838,0.934214879299574,1.412525996352021,True,1995.0,1.0,0,27.023093461990356
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta1,sigma_collateral,0.8,0.7432054848474682,-0.056794515152531866,0.003225616951411172,0.056794515152531866,0.4759159705340751,0.9783767251495809,True,1863.0,1.0,0,27.023093461990356
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta1,Z_fixed,,0.7,,,,,,,,,0,27.023093461990356
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta2p5,mu_omega,0.5,0.4591302221497536,-0.040869777850246425,0.0016703387415284933,0.040869777850246425,0.2486019055679472,0.6698137735770879,True,3506.0,1.0,0,28.575598001480103
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta2p5,sigma_omega,1.0,1.052489171334971,0.05248917133497111,0.0027551131074319527,0.05248917133497111,0.8508720708839014,1.2661875778169174,True,1350.0,1.0,0,28.575598001480103
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta2p5,rho,0.85,0.8751595596373165,0.02515955963731653,0.0006330034411436872,0.02515955963731653,0.7170367228500327,0.9773256846695173,True,1946.0,1.0,0,28.575598001480103
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta2p5,sigma_direct,1.2,1.1795438284879611,-0.020456171512038823,0.0004184549529299487,0.020456171512038823,0.9349384956721948,1.4127389378317783,True,1930.0,1.0,0,28.575598001480103
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta2p5,sigma_collateral,0.8,0.7309358575666363,-0.06906414243336378,0.00476985577005596,0.06906414243336378,0.4568971356675849,0.9603366248180226,True,1739.0,1.0,0,28.575598001480103
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta2p5,Z_fixed,,0.7,,,,,,,,,0,28.575598001480103
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta5,mu_omega,0.5,0.46067661909103425,-0.039323380908965755,0.0015463282861116123,0.039323380908965755,0.23794753585233028,0.670449930786524,True,2835.0,1.0,0,26.145475387573242
